zipcode,state,population,is_sud_rehab_clinic_per_100k,is_sud_rehab_clinic_per_100k_capped_viz
21742,MD,33069.0,12.095920650760531,12.095920650760531
44906,OH,16566.0,12.072920439454304,12.072920439454304
71040,LA,8288.0,12.065637065637066,12.065637065637066
76710,TX,24874.0,12.060786363270886,12.060786363270886
62062,IL,8297.0,12.05254911413764,12.05254911413764
98277,WA,41517.0,12.043259387720692,12.043259387720692
59101,MT,41522.0,12.04180916140841,12.04180916140841
74743,OK,8307.0,12.03804020705429,12.03804020705429
38261,TN,16627.0,12.028628134961208,12.028628134961208
92103,CA,33311.0,12.008045390411576,12.008045390411576
43605,OH,25007.0,11.99664094053665,11.99664094053665
55070,MN,8342.0,11.987532965715655,11.987532965715655
25430,WV,8343.0,11.986096128490951,11.986096128490951
43566,OH,8371.0,11.94600406164138,11.94600406164138
26104,WV,16763.0,11.931038596909861,11.931038596909861
45502,OH,16767.0,11.928192282459593,11.928192282459593
68117,NE,8387.0,11.92321449862883,11.92321449862883
91208,CA,16776.0,11.921793037672865,11.921793037672865
59405,MT,33578.0,11.91256179641432,11.91256179641432
08087,NJ,25191.0,11.909015124449208,11.909015124449208
07032,NJ,41999.0,11.905045358222816,11.905045358222816
08102,NJ,8413.0,11.886366337810532,11.886366337810532
27262,NC,25253.0,11.879776660198788,11.879776660198788
60608,IL,75770.0,11.878051999472087,11.878051999472087
88345,NM,8423.0,11.872254541137362,11.872254541137362
84058,UT,33734.0,11.857473172466946,11.857473172466946
45150,OH,33735.0,11.857121683711279,11.857121683711279
21222,MD,59062.0,11.851952185838611,11.851952185838611
03246,NH,16905.0,11.830819284235433,11.830819284235433
03051,NH,25394.0,11.81381428683941,11.81381428683941
08312,NJ,8465.0,11.813349084465447,11.813349084465447
91203,CA,16930.0,11.813349084465447,11.813349084465447
60120,IL,50799.0,11.811256127089116,11.811256127089116
96766,HI,16937.0,11.808466670602822,11.808466670602822
44130,OH,50825.0,11.805213969503198,11.805213969503198
23226,VA,16955.0,11.795930404010615,11.795930404010615
91302,CA,25468.0,11.779487984922255,11.779487984922255
55306,MN,16984.0,11.775788977861517,11.775788977861517
84601,UT,33986.0,11.769552168539986,11.769552168539986
49829,MI,17009.0,11.758480804280087,11.758480804280087
23235,VA,34058.0,11.74467085559927,11.74467085559927
19973,DE,25550.0,11.741682974559687,11.741682974559687
71334,LA,8518.0,11.739845034045551,11.739845034045551
92649,CA,34082.0,11.736400445983216,11.736400445983216
21231,MD,17062.0,11.72195522213105,11.72195522213105
92024,CA,51190.0,11.72103926548154,11.72103926548154
33414,FL,59802.0,11.705294137319822,11.705294137319822
43606,OH,25671.0,11.68633867009466,11.68633867009466
62056,IL,8559.0,11.68360789811894,11.68360789811894
70113,LA,8569.0,11.669973159061733,11.669973159061733
97205,OR,8593.0,11.637379262190155,11.637379262190155
64127,MO,17191.0,11.63399453202257,11.63399453202257
97850,OR,17197.0,11.62993545385823,11.62993545385823
63703,MO,8599.0,11.629259216187927,11.629259216187927
59803,MT,17203.0,11.625879207115037,11.625879207115037
85704,AZ,34430.0,11.617775196049957,11.617775196049957
91360,CA,43046.0,11.615481113227709,11.615481113227709
75240,TX,25839.0,11.610356437942645,11.610356437942645
15074,PA,8617.0,11.604966925844261,11.604966925844261
55720,MN,17236.0,11.603620329542817,11.603620329542817
61701,IL,34497.0,11.595211177783575,11.595211177783575
92311,CA,34524.0,11.586142973004288,11.586142973004288
70601,LA,34571.0,11.570391368488039,11.570391368488039
94901,CA,43338.0,11.537219068715677,11.537219068715677
32204,FL,8673.0,11.530035743110803,11.530035743110803
13367,NY,8678.0,11.523392486748097,11.523392486748097
40504,KY,26042.0,11.519852545887414,11.519852545887414
93703,CA,34840.0,11.481056257175661,11.481056257175661
16365,PA,17428.0,11.475786091347258,11.475786091347258
21030,MD,26156.0,11.46964367640312,11.46964367640312
43203,OH,8726.0,11.460004584001833,11.460004584001833
97216,OR,17488.0,11.436413540713632,11.436413540713632
77707,TX,17509.0,11.422696898737792,11.422696898737792
98626,WA,26291.0,11.410748925487809,11.410748925487809
28466,NC,8773.0,11.398609369656903,11.398609369656903
04330,ME,26322.0,11.397310234784591,11.397310234784591
32110,FL,8776.0,11.394712853236099,11.394712853236099
46406,IN,8776.0,11.394712853236099,11.394712853236099
93534,CA,43906.0,11.387965198378355,11.387965198378355
42701,KY,52731.0,11.378506002161917,11.378506002161917
32124,FL,8793.0,11.372682815876265,11.372682815876265
45693,OH,8797.0,11.367511651699443,11.367511651699443
57032,SD,8810.0,11.350737797956867,11.350737797956867
90024,CA,52862.0,11.350308350043509,11.350308350043509
61455,IL,17630.0,11.344299489506524,11.344299489506524
80204,CO,35269.0,11.341404632963792,11.341404632963792
18929,PA,8819.0,11.339154099104206,11.339154099104206
02871,RI,17640.0,11.337868480725625,11.337868480725625
49770,MI,17643.0,11.335940599671257,11.335940599671257
28301,NC,17670.0,11.318619128466327,11.318619128466327
08050,NJ,26507.0,11.317765118647904,11.317765118647904
83341,ID,8838.0,11.31477709889115,11.31477709889115
38024,TN,26518.0,11.313070367297684,11.313070367297684
91935,CA,8841.0,11.310937676733401,11.310937676733401
83001,WY,17690.0,11.305822498586771,11.305822498586771
68137,NE,26537.0,11.304970418660737,11.304970418660737
06443,CT,17713.0,11.291142099023316,11.291142099023316
90019,CA,62002.0,11.289958388439082,11.289958388439082
92262,CA,26593.0,11.281164216147106,11.281164216147106
21239,MD,26605.0,11.2760759255779,11.2760759255779
91406,CA,53252.0,11.267182453241192,11.267182453241192
31201,GA,8882.0,11.258725512272012,11.258725512272012
98372,WA,26652.0,11.256190904997748,11.256190904997748
42743,KY,8900.0,11.235955056179776,11.235955056179776
84770,UT,44505.0,11.234692731153803,11.234692731153803
91010,CA,26730.0,11.22334455667789,11.22334455667789
46278,IN,8910.0,11.22334455667789,11.22334455667789
08840,NJ,17841.0,11.210133961100835,11.210133961100835
28806,NC,44621.0,11.205486206046482,11.205486206046482
98502,WA,35698.0,11.205109529945654,11.205109529945654
77023,TX,26780.0,11.202389843166541,11.202389843166541
91362,CA,35803.0,11.172248135631094,11.172248135631094
94621,CA,35816.0,11.168192986374804,11.168192986374804
60449,IL,8961.0,11.159468809284679,11.159468809284679
56716,MN,8965.0,11.154489682097045,11.154489682097045
60651,IL,62819.0,11.14312548751174,11.14312548751174
60628,IL,62832.0,11.140819964349376,11.140819964349376
07834,NJ,17966.0,11.132138483802738,11.132138483802738
78231,TX,8993.0,11.119759813188036,11.119759813188036
85255,AZ,44976.0,11.11704019921736,11.11704019921736
30092,GA,35988.0,11.114816049794376,11.114816049794376
40403,KY,26994.0,11.113580795732386,11.113580795732386
60616,IL,54013.0,11.108436857793494,11.108436857793494
46902,IN,36038.0,11.099395082967979,11.099395082967979
38671,MS,36073.0,11.088625842042525,11.088625842042525
36104,AL,9021.0,11.085245538188671,11.085245538188671
74145,OK,18055.0,11.077263915812795,11.077263915812795
21108,MD,18065.0,11.071132023249378,11.071132023249378
61614,IL,27119.0,11.062354806593163,11.062354806593163
05819,VT,9040.0,11.061946902654867,11.061946902654867
33313,FL,63284.0,11.061247708741547,11.061247708741547
80011,CO,54254.0,11.059092417148966,11.059092417148966
50220,IA,9045.0,11.05583195135434,11.05583195135434
43229,OH,54310.0,11.047689191677406,11.047689191677406
39232,MS,9052.0,11.04728236853734,11.04728236853734
38375,TN,9071.0,11.024142872891634,11.024142872891634
32179,FL,9075.0,11.019283746556475,11.019283746556475
98597,WA,27233.0,11.016046708038042,11.016046708038042
06880,CT,27233.0,11.016046708038042,11.016046708038042
33132,FL,18159.0,11.013822347045542,11.013822347045542
95010,CA,9080.0,11.013215859030838,11.013215859030838
90025,CA,45466.0,10.997228698368012,10.997228698368012
77079,TX,36404.0,10.98780353807274,10.98780353807274
40361,KY,18214.0,10.980564401010213,10.980564401010213
37405,TN,18231.0,10.97032527014426,10.97032527014426
91001,CA,36578.0,10.935535021050905,10.935535021050905
29401,SC,9145.0,10.934937124111537,10.934937124111537
31730,GA,9160.0,10.91703056768559,10.91703056768559
23236,VA,27516.0,10.902747492368077,10.902747492368077
28207,NC,9184.0,10.888501742160278,10.888501742160278
08406,NJ,9188.0,10.8837614279495,10.8837614279495
60061,IL,27581.0,10.877053043762011,10.877053043762011
55441,MN,18415.0,10.860711376595166,10.860711376595166
32541,FL,18419.0,10.85835278788208,10.85835278788208
62959,IL,27629.0,10.858156285062796,10.858156285062796
29920,SC,9214.0,10.853049706967658,10.853049706967658
17872,PA,9223.0,10.842459069717012,10.842459069717012
25064,WV,9229.0,10.835410120273052,10.835410120273052
04062,ME,18464.0,10.831889081455806,10.831889081455806
50801,IA,9245.0,10.816657652785288,10.816657652785288
43604,OH,9248.0,10.813148788927336,10.813148788927336
83705,ID,27756.0,10.808473843493298,10.808473843493298
44709,OH,18509.0,10.805554054784158,10.805554054784158
18034,PA,9271.0,10.7863229425089,10.7863229425089
01742,MA,18545.0,10.784578053383662,10.784578053383662
28805,NC,18554.0,10.779346771585642,10.779346771585642
41101,KY,18559.0,10.776442696265962,10.776442696265962
21702,MD,46412.0,10.773075928639145,10.773075928639145
93210,CA,18581.0,10.76368333243636,10.76368333243636
99501,AK,18590.0,10.758472296933835,10.758472296933835
70806,LA,27898.0,10.753459029321098,10.753459029321098
90405,CA,27966.0,10.727311735679038,10.727311735679038
90031,CA,37333.0,10.714381378405164,10.714381378405164
10706,NY,9339.0,10.707784559374666,10.707784559374666
49783,MI,18690.0,10.700909577314071,10.700909577314071
69001,NE,9347.0,10.698619878035734,10.698619878035734
30303,GA,9352.0,10.6928999144568,10.6928999144568
71449,LA,9354.0,10.690613641223006,10.690613641223006
71203,LA,37438.0,10.684331427960895,10.684331427960895
85378,AZ,9368.0,10.67463706233988,10.67463706233988
95032,CA,28109.0,10.672738268881853,10.672738268881853
98203,WA,37491.0,10.669227281214159,10.669227281214159
57301,SD,18759.0,10.661549123087585,10.661549123087585
63137,MO,18765.0,10.658140154543032,10.658140154543032
17401,PA,18771.0,10.654733365297533,10.654733365297533
98226,WA,47011.0,10.63580864053094,10.63580864053094
75215,TX,18806.0,10.634903754121025,10.634903754121025
19341,PA,18808.0,10.633772862611655,10.633772862611655
30338,GA,37650.0,10.624169986719787,10.624169986719787
85029,AZ,47101.0,10.615485870788305,10.615485870788305
50003,IA,9428.0,10.606703436571912,10.606703436571912
85739,AZ,18878.0,10.594342621040363,10.594342621040363
37841,TN,9443.0,10.589854918987609,10.589854918987609
45459,OH,28344.0,10.584250635055037,10.584250635055037
70458,LA,37798.0,10.582570506376,10.582570506376
61727,IL,9450.0,10.582010582010582,10.582010582010582
92646,CA,56788.0,10.565612453335211,10.565612453335211
89032,NV,47324.0,10.565463612543319,10.565463612543319
08852,NJ,18956.0,10.550749103186327,10.550749103186327
25311,WV,9487.0,10.540739959945189,10.540739959945189
18032,PA,9489.0,10.538518284329223,10.538518284329223
37757,TN,9494.0,10.532968190436065,10.532968190436065
46952,IN,18996.0,10.52853232259423,10.52853232259423
45239,OH,28499.0,10.526685146847258,10.526685146847258
42330,KY,9501.0,10.52520787285549,10.52520787285549
06013,CT,9519.0,10.505305179115453,10.505305179115453
93704,CA,28573.0,10.499422531760752,10.499422531760752
73116,OK,9531.0,10.492078480747036,10.492078480747036
93705,CA,38125.0,10.491803278688524,10.491803278688524
71241,LA,9535.0,10.487676979549029,10.487676979549029
20770,MD,28612.0,10.485111142178107,10.485111142178107
20841,MD,9538.0,10.484378276368211,10.484378276368211
53716,WI,19105.0,10.468463752944256,10.468463752944256
21209,MD,28659.0,10.467915837956664,10.467915837956664
33301,FL,19109.0,10.466272437071536,10.466272437071536
08205,NJ,28666.0,10.465359659526966,10.465359659526966
60643,IL,47831.0,10.45347159791767,10.45347159791767
33912,FL,19146.0,10.44604617152408,10.44604617152408
20602,MD,28736.0,10.439866369710469,10.439866369710469
91335,CA,76650.0,10.437051532941943,10.437051532941943
19063,PA,38338.0,10.433512441963588,10.433512441963588
24504,VA,9585.0,10.432968179447053,10.432968179447053
44240,OH,38354.0,10.429159931167545,10.429159931167545
15206,PA,28774.0,10.426079099186767,10.426079099186767
04938,ME,9592.0,10.42535446205171,10.42535446205171
21219,MD,9594.0,10.423181154888471,10.423181154888471
78003,TX,9595.0,10.422094841063053,10.422094841063053
63144,MO,9596.0,10.421008753647353,10.421008753647353
80224,CO,19199.0,10.417209229647376,10.417209229647376
07514,NJ,19200.0,10.416666666666668,10.416666666666668
62863,IL,9607.0,10.409076714895388,10.409076714895388
36079,AL,9624.0,10.390689941812136,10.390689941812136
71463,LA,9630.0,10.384215991692628,10.384215991692628
21704,MD,19275.0,10.376134889753567,10.376134889753567
65202,MO,48239.0,10.365057318766974,10.365057318766974
29615,SC,38684.0,10.340192327577293,10.340192327577293
04412,ME,9672.0,10.339123242349048,10.339123242349048
10598,NY,29040.0,10.330578512396693,10.330578512396693
33405,FL,19369.0,10.32577830553978,10.32577830553978
46803,IN,9686.0,10.324179227751394,10.324179227751394
82240,WY,9689.0,10.320982557539478,10.320982557539478
78041,TX,48491.0,10.311191767544493,10.311191767544493
30540,GA,19397.0,10.310872815383822,10.310872815383822
28025,NC,58260.0,10.298661174047375,10.298661174047375
80517,CO,9720.0,10.288065843621398,10.288065843621398
92567,CA,9729.0,10.278548668927948,10.278548668927948
55805,MN,9731.0,10.27643613194944,10.27643613194944
59923,MT,9743.0,10.263779123473263,10.263779123473263
80524,CO,39030.0,10.248526774276199,10.248526774276199
92701,CA,48789.0,10.248211687060607,10.248211687060607
82633,WY,9764.0,10.24170421958214,10.24170421958214
20181,VA,9765.0,10.240655401945725,10.240655401945725
89144,NV,19533.0,10.239082578200994,10.239082578200994
97914,OR,19534.0,10.238558410975735,10.238558410975735
29532,SC,19572.0,10.218679746576743,10.218679746576743
02886,RI,29373.0,10.21346134204882,10.21346134204882
92083,CA,39219.0,10.199138172824396,10.199138172824396
20001,DC,49040.0,10.195758564437195,10.195758564437195
75208,TX,29446.0,10.188141003871493,10.188141003871493
98584,WA,39266.0,10.186930168593694,10.186930168593694
23805,VA,19656.0,10.175010175010174,10.175010175010174
92543,CA,39323.0,10.172163873560002,10.172163873560002
03766,NH,9838.0,10.164667615368977,10.164667615368977
85008,AZ,59047.0,10.161396853354107,10.161396853354107
66611,KS,9843.0,10.15950421619425,10.15950421619425
20710,MD,9850.0,10.152284263959391,10.152284263959391
60621,IL,29570.0,10.145417653026717,10.145417653026717
90061,CA,29570.0,10.145417653026717,10.145417653026717
37745,TN,19714.0,10.145074566298062,10.145074566298062
94102,CA,39432.0,10.144045445323595,10.144045445323595
07103,NJ,39439.0,10.142244985927636,10.142244985927636
67211,KS,19721.0,10.141473556107703,10.141473556107703
26452,WV,9861.0,10.140959334753067,10.140959334753067
30269,GA,39481.0,10.13145563688863,10.13145563688863
07945,NJ,9875.0,10.126582278481013,10.126582278481013
92673,CA,29642.0,10.120774576614263,10.120774576614263
33612,FL,49452.0,10.110814527218313,10.110814527218313
61101,IL,19784.0,10.109179134654266,10.109179134654266
32301,FL,29686.0,10.105773765411305,10.105773765411305
80230,CO,9898.0,10.103051121438675,10.103051121438675
91401,CA,39621.0,10.095656343858055,10.095656343858055
79701,TX,29748.0,10.084711577248891,10.084711577248891
33449,FL,9920.0,10.080645161290322,10.080645161290322
77002,TX,19844.0,10.078613182826043,10.078613182826043
60422,IL,9927.0,10.073536818777072,10.073536818777072
83263,ID,9928.0,10.07252215954875,10.07252215954875
43068,OH,59585.0,10.069648401443317,10.069648401443317
20019,DC,59601.0,10.066945185483464,10.066945185483464
85028,AZ,19888.0,10.056315366049878,10.056315366049878
92102,CA,39783.0,10.05454591157027,10.05454591157027
79404,TX,9956.0,10.04419445560466,10.04419445560466
52802,IA,9967.0,10.033109260559849,10.033109260559849
60475,IL,9969.0,10.031096398836393,10.031096398836393
38242,TN,19940.0,10.030090270812437,10.030090270812437
95826,CA,39902.0,10.024560172422435,10.024560172422435
33304,FL,19978.0,10.011012113324657,10.011012113324657
60432,IL,19989.0,10.005503026664666,10.005503026664666
70001,LA,40068.0,9.98302885095338,9.98302885095338
01772,MA,10017.0,9.98302885095338,9.98302885095338
33021,FL,50091.0,9.98183306382384,9.98183306382384
07073,NJ,10022.0,9.978048293753742,9.978048293753742
79901,TX,10027.0,9.97307270370001,9.97307270370001
03079,NH,30095.0,9.968433294567204,9.968433294567204
44444,OH,10042.0,9.95817566221868,9.95817566221868
77074,TX,40199.0,9.950496281002016,9.950496281002016
85546,AZ,20100.0,9.950248756218905,9.950248756218905
23059,VA,40249.0,9.938135108946806,9.938135108946806
23320,VA,60412.0,9.931801628815467,9.931801628815467
29138,SC,10070.0,9.930486593843098,9.930486593843098
75704,TX,10075.0,9.925558312655086,9.925558312655086
08251,NJ,10075.0,9.925558312655086,9.925558312655086
33314,FL,30248.0,9.918011108172442,9.918011108172442
19806,DE,10083.0,9.917683229197658,9.917683229197658
17866,PA,10105.0,9.896091044037604,9.896091044037604
93003,CA,50558.0,9.889631710115115,9.889631710115115
70607,LA,30339.0,9.888262632255513,9.888262632255513
15801,PA,20246.0,9.878494517435543,9.878494517435543
28054,NC,40548.0,9.864851533984414,9.864851533984414
98201,WA,30421.0,9.861608757108577,9.861608757108577
07018,NJ,30429.0,9.859016070196194,9.859016070196194
98632,WA,50721.0,9.85784980580036,9.85784980580036
93940,CA,30454.0,9.85092270309319,9.85092270309319
95823,CA,81212.0,9.850760971285032,9.850760971285032
21078,MD,20321.0,9.842035332906844,9.842035332906844
92806,CA,40649.0,9.840340475780462,9.840340475780462
91607,CA,30502.0,9.835420628155532,9.835420628155532
94903,CA,30514.0,9.831552729894476,9.831552729894476
05701,VT,20349.0,9.828492800629023,9.828492800629023
21853,MD,10179.0,9.824147755182238,9.824147755182238
99654,AK,40726.0,9.821735500662967,9.821735500662967
04072,ME,20381.0,9.813061184436485,9.813061184436485
33919,FL,30587.0,9.808088403570144,9.808088403570144
78028,TX,40789.0,9.806565495599303,9.806565495599303
85602,AZ,10198.0,9.805844283192783,9.805844283192783
37203,TN,20429.0,9.790004405501982,9.790004405501982
23225,VA,40876.0,9.785693316371466,9.785693316371466
21771,MD,30697.0,9.772941981301104,9.772941981301104
85201,AZ,51187.0,9.76810518295661,9.76810518295661
15022,PA,10241.0,9.764671418806756,9.764671418806756
34470,FL,20483.0,9.764194698042278,9.764194698042278
95110,CA,20495.0,9.758477677482313,9.758477677482313
93454,CA,40994.0,9.757525491535347,9.757525491535347
16354,PA,10255.0,9.751340809361286,9.751340809361286
12202,NY,10257.0,9.749439407234084,9.749439407234084
44481,OH,10258.0,9.748488984207448,9.748488984207448
37919,TN,30822.0,9.733307377846993,9.733307377846993
98408,WA,20566.0,9.724788485850432,9.724788485850432
49735,MI,20568.0,9.723842862699339,9.723842862699339
64119,MO,30865.0,9.719747286570549,9.719747286570549
91101,CA,20583.0,9.716756546664723,9.716756546664723
45406,OH,20622.0,9.69838037047813,9.69838037047813
11716,NY,10315.0,9.694619486185168,9.694619486185168
60174,IL,30958.0,9.690548485044253,9.690548485044253
33487,FL,20644.0,9.688044952528578,9.688044952528578
45219,OH,20644.0,9.688044952528578,9.688044952528578
20018,DC,20646.0,9.68710646130001,9.68710646130001
32952,FL,20670.0,9.675858732462506,9.675858732462506
72202,AR,10340.0,9.671179883945841,9.671179883945841
17044,PA,20681.0,9.670712247957061,9.670712247957061
27896,NC,20683.0,9.669777111637575,9.669777111637575
85302,AZ,41369.0,9.669075878072952,9.669075878072952
45414,OH,20693.0,9.665104141497125,9.665104141497125
40701,KY,31051.0,9.661524588580079,9.661524588580079
64130,MO,20707.0,9.658569565847298,9.658569565847298
18447,PA,10362.0,9.650646593321753,9.650646593321753
38320,TN,10362.0,9.650646593321753,9.650646593321753
44053,OH,20735.0,9.645526886906197,9.645526886906197
41339,KY,10368.0,9.645061728395062,9.645061728395062
98418,WA,10371.0,9.642271719217048,9.642271719217048
02375,MA,10373.0,9.640412609659693,9.640412609659693
61301,IL,10375.0,9.638554216867469,9.638554216867469
98272,WA,31127.0,9.637934911812895,9.637934911812895
18704,PA,31138.0,9.63453015607939,9.63453015607939
89706,NV,20778.0,9.62556550197324,9.62556550197324
53172,WI,20795.0,9.617696561673478,9.617696561673478
33455,FL,20799.0,9.615846915717102,9.615846915717102
06850,CT,20801.0,9.614922359501946,9.614922359501946
60506,IL,52011.0,9.613351021899213,9.613351021899213
55113,MN,41699.0,9.592556176407108,9.592556176407108
80020,CO,52141.0,9.589382635545924,9.589382635545924
24219,VA,10429.0,9.588647041902387,9.588647041902387
60450,IL,20877.0,9.57992048665996,9.57992048665996
86045,AZ,10445.0,9.573958831977022,9.573958831977022
47905,IN,41787.0,9.572355038648382,9.572355038648382
61354,IL,10447.0,9.572125969177755,9.572125969177755
46201,IN,31408.0,9.55170657157412,9.55170657157412
98512,WA,31422.0,9.547450830628222,9.547450830628222
06475,CT,10481.0,9.54107432496899,9.54107432496899
79413,TX,20962.0,9.54107432496899,9.54107432496899
80620,CO,20975.0,9.535160905840286,9.535160905840286
38462,TN,10488.0,9.534706331045005,9.534706331045005
96019,CA,10491.0,9.53197979220284,9.53197979220284
62301,IL,31481.0,9.529557510879577,9.529557510879577
34102,FL,10496.0,9.527439024390244,9.527439024390244
30339,GA,31490.0,9.526833915528739,9.526833915528739
02904,RI,31542.0,9.511128019783147,9.511128019783147
42001,KY,31579.0,9.499984166693055,9.499984166693055
62471,IL,10530.0,9.49667616334283,9.49667616334283
61081,IL,21064.0,9.4948727687049,9.4948727687049
70380,LA,21079.0,9.488116134541487,9.488116134541487
92260,CA,31641.0,9.481369109699441,9.481369109699441
81212,CO,31643.0,9.480769838510888,9.480769838510888
93630,CA,21103.0,9.477325498744255,9.477325498744255
30268,GA,10560.0,9.469696969696969,9.469696969696969
16901,PA,10561.0,9.46880030300161,9.46880030300161
46805,IN,21138.0,9.46163307786924,9.46163307786924
07045,NJ,10573.0,9.458053532582994,9.458053532582994
70115,LA,31736.0,9.452987143937484,9.452987143937484
43204,OH,42315.0,9.45291267871913,9.45291267871913
06901,CT,10595.0,9.438414346389807,9.438414346389807
33756,FL,31807.0,9.43188606281636,9.43188606281636
84737,UT,21212.0,9.428625306430321,9.428625306430321
83704,ID,42430.0,9.42729201037002,9.42729201037002
30309,GA,31856.0,9.417378201908589,9.417378201908589
72616,AR,10625.0,9.411764705882353,9.411764705882353
90002,CA,53150.0,9.407337723424272,9.407337723424272
19010,PA,21270.0,9.402914903620122,9.402914903620122
58201,ND,42598.0,9.390112211840933,9.390112211840933
08648,NJ,31955.0,9.388202159286497,9.388202159286497
71105,LA,21308.0,9.386146048432513,9.386146048432513
45206,OH,10670.0,9.372071227741332,9.372071227741332
22172,VA,10679.0,9.364172675344133,9.364172675344133
60062,IL,42751.0,9.356506280554841,9.356506280554841
98271,WA,32068.0,9.355120369215417,9.355120369215417
95628,CA,42824.0,9.340556697179151,9.340556697179151
92562,CA,64270.0,9.335615372646647,9.335615372646647
19317,PA,10714.0,9.333582228859436,9.333582228859436
15203,PA,10720.0,9.328358208955224,9.328358208955224
71119,LA,10724.0,9.324878776575906,9.324878776575906
21037,MD,21453.0,9.322705449121335,9.322705449121335
77007,TX,42908.0,9.322270905192505,9.322270905192505
41465,KY,10732.0,9.317927692881103,9.317927692881103
45402,OH,10735.0,9.315323707498836,9.315323707498836
84401,UT,42968.0,9.309253397877491,9.309253397877491
74851,OK,10759.0,9.294544102611766,9.294544102611766
44890,OH,10759.0,9.294544102611766,9.294544102611766
14454,NY,10759.0,9.294544102611766,9.294544102611766
99603,AK,10766.0,9.288500835965076,9.288500835965076
84054,UT,21552.0,9.279881217520416,9.279881217520416
90028,CA,32330.0,9.279307145066502,9.279307145066502
46151,IN,32335.0,9.277872274625018,9.277872274625018
98310,WA,21580.0,9.267840593141798,9.267840593141798
28376,NC,43160.0,9.267840593141798,9.267840593141798
55076,MN,21624.0,9.24898261191269,9.24898261191269
43302,OH,54094.0,9.24316929788886,9.24316929788886
78520,TX,64949.0,9.238017521439899,9.238017521439899
77036,TX,75870.0,9.2263081586925,9.2263081586925
08722,NJ,10859.0,9.208951100469656,9.208951100469656
85621,AZ,21730.0,9.203865623561896,9.203865623561896
70445,LA,10866.0,9.203018590097551,9.203018590097551
10001,NY,32612.0,9.199067827793451,9.199067827793451
63113,MO,10882.0,9.189487226612755,9.189487226612755
43224,OH,43544.0,9.186110600771634,9.186110600771634
90230,CA,32743.0,9.162263689948997,9.162263689948997
60012,IL,10916.0,9.160864785635765,9.160864785635765
16601,PA,32764.0,9.1563911610304,9.1563911610304
19007,PA,21849.0,9.153737013135611,9.153737013135611
03755,NH,10926.0,9.152480322167309,9.152480322167309
44509,OH,10934.0,9.145783793671118,9.145783793671118
97801,OR,21882.0,9.139932364500503,9.139932364500503
30076,GA,43786.0,9.135340063033846,9.135340063033846
45503,OH,32870.0,9.12686340127776,9.12686340127776
72114,AR,10957.0,9.126585744273067,9.126585744273067
98329,WA,10960.0,9.124087591240876,9.124087591240876
08104,NJ,21951.0,9.111202223133342,9.111202223133342
70812,LA,10976.0,9.110787172011662,9.110787172011662
61462,IL,10980.0,9.107468123861567,9.107468123861567
15063,PA,11003.0,9.088430428065074,9.088430428065074
33458,FL,55083.0,9.077210754679303,9.077210754679303
64501,MO,11020.0,9.074410163339381,9.074410163339381
47403,IN,33066.0,9.072763563781528,9.072763563781528
78408,TX,11023.0,9.071940488070398,9.071940488070398
33431,FL,22047.0,9.071529006213996,9.071529006213996
94608,CA,33073.0,9.070843286064163,9.070843286064163
43123,OH,66188.0,9.065087327007916,9.065087327007916
06437,CT,22064.0,9.064539521392314,9.064539521392314
38655,MS,44153.0,9.059407061807804,9.059407061807804
85003,AZ,11042.0,9.056330374932077,9.056330374932077
34996,FL,11042.0,9.056330374932077,9.056330374932077
98528,WA,11052.0,9.048136083966703,9.048136083966703
62881,IL,11053.0,9.047317470370036,9.047317470370036
98070,WA,11055.0,9.045680687471732,9.045680687471732
12208,NY,22118.0,9.042408897730356,9.042408897730356
62095,IL,11060.0,9.041591320072333,9.041591320072333
43231,OH,22126.0,9.039139473922083,9.039139473922083
21787,MD,11066.0,9.036688957166094,9.036688957166094
71351,LA,11068.0,9.035056017347308,9.035056017347308
02914,RI,22140.0,9.033423667570009,9.033423667570009
21044,MD,44284.0,9.032607713846987,9.032607713846987
70068,LA,33213.0,9.032607713846987,9.032607713846987
48203,MI,22168.0,9.022013713460844,9.022013713460844
60517,IL,33276.0,9.015506671474938,9.015506671474938
29812,SC,11107.0,9.003331232556047,9.003331232556047
05753,VT,11113.0,8.998470260055791,8.998470260055791
33606,FL,22271.0,8.980288267253378,8.980288267253378
44484,OH,22290.0,8.972633467922835,8.972633467922835
35055,AL,22299.0,8.969012063321227,8.969012063321227
21076,MD,22299.0,8.969012063321227,8.969012063321227
40351,KY,22305.0,8.966599417171038,8.966599417171038
37912,TN,22313.0,8.963384574015148,8.963384574015148
37212,TN,22318.0,8.961376467425398,8.961376467425398
59714,MT,22333.0,8.95535754264989,8.95535754264989
03867,NH,22369.0,8.94094505789262,8.94094505789262
40906,KY,11187.0,8.938946992044338,8.938946992044338
80222,CO,22381.0,8.936151199678298,8.936151199678298
47546,IN,22445.0,8.91067052795723,8.91067052795723
48910,MI,33702.0,8.901548869503294,8.901548869503294
33966,FL,11245.0,8.89284126278346,8.89284126278346
97138,OR,11248.0,8.890469416785207,8.890469416785207
37643,TN,33752.0,8.8883621711306,8.8883621711306
97301,OR,56393.0,8.866348660294717,8.866348660294717
90248,CA,11295.0,8.853474988933156,8.853474988933156
78204,TX,11298.0,8.851124092759779,8.851124092759779
42345,KY,11307.0,8.844078889183692,8.844078889183692
33436,FL,45230.0,8.843687817820031,8.843687817820031
