zipcode,state,population,is_multispecialty_clinic_per_100k,is_multispecialty_clinic_per_100k_capped_viz
55102,MN,20355.0,14.738393515106853,14.738393515106853
87109,NM,40740.0,14.727540500736376,14.727540500736376
60560,IL,27185.0,14.713996689350743,14.713996689350743
61606,IL,6798.0,14.710208884966166,14.710208884966166
30067,GA,47653.0,14.68952636769983,14.68952636769983
14222,NY,13629.0,14.674590945777387,14.674590945777387
78256,TX,13643.0,14.659532360917687,14.659532360917687
78102,TX,27289.0,14.657920773938217,14.657920773938217
46996,IN,6830.0,14.641288433382137,14.641288433382137
80302,CO,27322.0,14.640216675206792,14.640216675206792
33563,FL,27344.0,14.628437682855472,14.628437682855472
71104,LA,13680.0,14.619883040935672,14.619883040935672
30310,GA,27365.0,14.617211766855473,14.617211766855473
44145,OH,34228.0,14.607923337618326,14.607923337618326
53214,WI,34297.0,14.578534565705455,14.578534565705455
78124,TX,6860.0,14.577259475218659,14.577259475218659
40220,KY,34315.0,14.570887367040653,14.570887367040653
16335,PA,27452.0,14.570887367040653,14.570887367040653
68132,NE,13729.0,14.567703401558745,14.567703401558745
61061,IL,6865.0,14.56664238892935,14.56664238892935
72117,AR,13730.0,14.56664238892935,14.56664238892935
59102,MT,48133.0,14.543037001641284,14.543037001641284
92037,CA,41260.0,14.54192922927775,14.54192922927775
65065,MO,6881.0,14.532771399505885,14.532771399505885
33487,FL,20644.0,14.53206742879287,14.53206742879287
33953,FL,6882.0,14.530659691950015,14.530659691950015
36784,AL,6887.0,14.520110352838682,14.520110352838682
68510,NE,20669.0,14.514490299482317,14.514490299482317
57064,SD,6908.0,14.475969889982627,14.475969889982627
70601,LA,34571.0,14.462989210610049,14.462989210610049
59101,MT,41522.0,14.450170993690092,14.450170993690092
43215,OH,20761.0,14.450170993690092,14.450170993690092
33127,FL,27692.0,14.444604940054889,14.444604940054889
10016,NY,62336.0,14.43788501026694,14.43788501026694
91105,CA,13869.0,14.420650371331748,14.420650371331748
83705,ID,27756.0,14.411298457991066,14.411298457991066
84337,UT,13880.0,14.409221902017292,14.409221902017292
22182,VA,27778.0,14.399884800921594,14.399884800921594
79606,TX,27818.0,14.379178948882018,14.379178948882018
44041,OH,13910.0,14.378145219266715,14.378145219266715
70394,LA,13932.0,14.35544071202986,14.35544071202986
85085,AZ,27875.0,14.349775784753364,14.349775784753364
33184,FL,20913.0,14.345144168698896,14.345144168698896
33181,FL,20955.0,14.316392269148176,14.316392269148176
98005,WA,20961.0,14.31229426077,14.31229426077
32114,FL,34943.0,14.309017542855507,14.309017542855507
44311,OH,6993.0,14.3000143000143,14.3000143000143
80205,CO,34967.0,14.299196385163153,14.299196385163153
33880,FL,42005.0,14.284013807880013,14.284013807880013
60045,IL,21026.0,14.268049082088842,14.268049082088842
74834,OK,7011.0,14.26330052774212,14.26330052774212
53913,WI,21046.0,14.254490164401787,14.254490164401787
23824,VA,7021.0,14.24298532972511,14.24298532972511
43213,OH,35105.0,14.24298532972511,14.24298532972511
60463,IL,14048.0,14.236902050113894,14.236902050113894
51632,IA,7024.0,14.236902050113894,14.236902050113894
55616,MN,7024.0,14.236902050113894,14.236902050113894
26416,WV,7026.0,14.232849416453174,14.232849416453174
32405,FL,28158.0,14.205554371759359,14.205554371759359
97058,OR,21124.0,14.201855709145995,14.201855709145995
77090,TX,42285.0,14.189428875487762,14.189428875487762
91731,CA,28197.0,14.185906302088876,14.185906302088876
28604,NC,7050.0,14.184397163120567,14.184397163120567
71220,LA,21154.0,14.181715042072423,14.181715042072423
80204,CO,35269.0,14.176755791204739,14.176755791204739
61270,IL,7055.0,14.174344436569807,14.174344436569807
32117,FL,28223.0,14.172837756439783,14.172837756439783
85363,AZ,7056.0,14.17233560090703,14.17233560090703
94025,CA,42354.0,14.166312508853945,14.166312508853945
17538,PA,7064.0,14.156285390713478,14.156285390713478
78209,TX,42456.0,14.132278123233464,14.132278123233464
46561,IN,14155.0,14.129282938890851,14.129282938890851
77665,TX,7080.0,14.124293785310735,14.124293785310735
07092,NJ,7082.0,14.12030499858797,14.12030499858797
29936,SC,14196.0,14.088475626937164,14.088475626937164
19104,PA,56839.0,14.07484297753303,14.07484297753303
61036,IL,7111.0,14.06271972999578,14.06271972999578
48071,MI,28468.0,14.05086412814388,14.05086412814388
33130,FL,35609.0,14.041394029599259,14.041394029599259
31901,GA,7126.0,14.033118158854899,14.033118158854899
65010,MO,7128.0,14.029180695847364,14.029180695847364
17519,PA,7134.0,14.017381553125876,14.017381553125876
87740,NM,7138.0,14.009526478005045,14.009526478005045
42003,KY,28592.0,13.989927252378289,13.989927252378289
29325,SC,14300.0,13.986013986013987,13.986013986013987
25302,WV,14307.0,13.979171035157615,13.979171035157615
40359,KY,7158.0,13.970382788488404,13.970382788488404
38571,TN,14324.0,13.962580284836637,13.962580284836637
07751,NJ,21493.0,13.958032847903969,13.958032847903969
79347,TX,7169.0,13.948946854512483,13.948946854512483
74955,OK,14340.0,13.94700139470014,13.94700139470014
27804,NC,28707.0,13.933883721740342,13.933883721740342
73130,OK,21536.0,13.930163447251113,13.930163447251113
31539,GA,14372.0,13.915947676036739,13.915947676036739
89117,NV,57497.0,13.913769414056386,13.913769414056386
71201,LA,21565.0,13.911430558775795,13.911430558775795
60532,IL,28766.0,13.905304873809357,13.905304873809357
98310,WA,21580.0,13.901760889712696,13.901760889712696
29579,SC,50378.0,13.894954146651315,13.894954146651315
27263,NC,21613.0,13.880534863276731,13.880534863276731
40210,KY,14418.0,13.871549452073797,13.871549452073797
32425,FL,14419.0,13.870587419377209,13.870587419377209
80004,CO,36076.0,13.8596296706952,13.8596296706952
85297,AZ,36076.0,13.8596296706952,13.8596296706952
33009,FL,43301.0,13.856492921641532,13.856492921641532
27101,NC,21654.0,13.854253255749516,13.854253255749516
60642,IL,21687.0,13.833171946327292,13.833171946327292
21851,MD,7229.0,13.833171946327292,13.833171946327292
39218,MS,7231.0,13.829345871940257,13.829345871940257
40216,KY,43434.0,13.814062715844731,13.814062715844731
10994,NY,7242.0,13.808340237503453,13.808340237503453
49001,MI,21730.0,13.805798435342844,13.805798435342844
60615,IL,43502.0,13.79246931175578,13.79246931175578
78224,TX,21759.0,13.787398317937404,13.787398317937404
46320,IN,14514.0,13.779798814937303,13.779798814937303
30024,GA,87115.0,13.774895253400679,13.774895253400679
33837,FL,36302.0,13.773345821166878,13.773345821166878
70130,LA,14521.0,13.773156118724605,13.773156118724605
02891,RI,21803.0,13.759574370499474,13.759574370499474
38120,TN,14536.0,13.75894331315355,13.75894331315355
92626,CA,50885.0,13.75650977694802,13.75650977694802
06905,CT,21809.0,13.755788894493099,13.755788894493099
48218,MI,7271.0,13.753266400770181,13.753266400770181
48009,MI,21817.0,13.750744832011733,13.750744832011733
53562,WI,29092.0,13.749484394335212,13.749484394335212
10941,NY,14549.0,13.746649254244277,13.746649254244277
78746,TX,29106.0,13.74287088572803,13.74287088572803
98826,WA,7280.0,13.736263736263735,13.736263736263735
48162,MI,29156.0,13.719303059404583,13.719303059404583
62226,IL,29156.0,13.719303059404583,13.719303059404583
95841,CA,21873.0,13.71553970648745,13.71553970648745
20850,MD,51045.0,13.713390145949651,13.713390145949651
30305,GA,29173.0,13.711308401604224,13.711308401604224
37412,TN,21881.0,13.710525113111832,13.710525113111832
19803,DE,21886.0,13.707392853879192,13.707392853879192
78258,TX,51073.0,13.70587198715564,13.70587198715564
97146,OR,7299.0,13.700506918755995,13.700506918755995
95437,CA,14608.0,13.691128148959473,13.691128148959473
76634,TX,7313.0,13.674278681799535,13.674278681799535
23836,VA,14643.0,13.658403332650414,13.658403332650414
99202,WA,21969.0,13.655605626109518,13.655605626109518
37055,TN,29319.0,13.643030116988983,13.643030116988983
55404,MN,29322.0,13.64163426778528,13.64163426778528
92501,CA,22017.0,13.625834582368169,13.625834582368169
10022,NY,36708.0,13.621009044350005,13.621009044350005
85206,AZ,36713.0,13.619153978154877,13.619153978154877
21205,MD,14691.0,13.613777142468177,13.613777142468177
76022,TX,14692.0,13.612850530901172,13.612850530901172
34238,FL,22050.0,13.605442176870747,13.605442176870747
78264,TX,14705.0,13.600816048962939,13.600816048962939
19939,DE,7357.0,13.59249694168819,13.59249694168819
83501,ID,36793.0,13.589541488870166,13.589541488870166
48158,MI,7362.0,13.583265417006247,13.583265417006247
71019,LA,7362.0,13.583265417006247,13.583265417006247
78839,TX,7364.0,13.579576317218901,13.579576317218901
96130,CA,22121.0,13.561773880023505,13.561773880023505
33308,FL,29519.0,13.550594532335104,13.550594532335104
98239,WA,7394.0,13.52447930754666,13.52447930754666
53018,WI,7396.0,13.520822065981612,13.520822065981612
28401,NC,22204.0,13.511079084849577,13.511079084849577
39556,MS,7403.0,13.508037282182897,13.508037282182897
23221,VA,14841.0,13.476180850347012,13.476180850347012
32301,FL,29686.0,13.474365020548406,13.474365020548406
66226,KS,14844.0,13.473457289140393,13.473457289140393
37416,TN,14844.0,13.473457289140393,13.473457289140393
58601,ND,29697.0,13.469374010842845,13.469374010842845
37923,TN,29705.0,13.465746507322,13.465746507322
40509,KY,44572.0,13.461365879924617,13.461365879924617
02461,MA,7430.0,13.458950201884251,13.458950201884251
60506,IL,52011.0,13.458691430658897,13.458691430658897
21076,MD,22299.0,13.453518094981838,13.453518094981838
95134,CA,29746.0,13.44718617629261,13.44718617629261
79701,TX,29748.0,13.44628210299852,13.44628210299852
30501,GA,29779.0,13.432284495785622,13.432284495785622
33812,FL,14907.0,13.416515730864695,13.416515730864695
89074,NV,52243.0,13.398924257795302,13.398924257795302
82834,WY,7471.0,13.385089010841922,13.385089010841922
85282,AZ,52351.0,13.371282305973143,13.371282305973143
35244,AL,37448.0,13.351847895748772,13.351847895748772
32119,FL,22498.0,13.334518623877678,13.334518623877678
48036,MI,22517.0,13.323266865035308,13.323266865035308
31554,GA,7510.0,13.315579227696404,13.315579227696404
07022,NJ,15025.0,13.311148086522461,13.311148086522461
33317,FL,37590.0,13.301409949454643,13.301409949454643
63801,MO,22572.0,13.290802764486976,13.290802764486976
54724,WI,7525.0,13.289036544850498,13.289036544850498
56345,MN,15058.0,13.281976358082083,13.281976358082083
42701,KY,52731.0,13.274923669188903,13.274923669188903
78543,TX,7535.0,13.271400132714001,13.271400132714001
91201,CA,22608.0,13.26963906581741,13.26963906581741
19301,PA,7542.0,13.259082471492974,13.259082471492974
95642,CA,7544.0,13.255567338282079,13.255567338282079
03833,NH,22662.0,13.238019592268996,13.238019592268996
13732,NY,7569.0,13.211784912141631,13.211784912141631
01907,MA,15148.0,13.203063110641668,13.203063110641668
75024,TX,45469.0,13.195803734412456,13.195803734412456
81003,CO,15169.0,13.184784758388817,13.184784758388817
97209,OR,22755.0,13.183915622940013,13.183915622940013
14141,NY,7585.0,13.183915622940013,13.183915622940013
33054,FL,30352.0,13.178703215603585,13.178703215603585
60064,IL,15206.0,13.152702880441932,13.152702880441932
80113,CO,22821.0,13.145786775338504,13.145786775338504
93940,CA,30454.0,13.134563604124255,13.134563604124255
56329,MN,7615.0,13.131976362442549,13.131976362442549
33034,FL,22850.0,13.129102844638949,13.129102844638949
65265,MO,15238.0,13.1250820317627,13.1250820317627
89121,NV,68692.0,13.101962382810225,13.101962382810225
85032,AZ,68710.0,13.098530053849512,13.098530053849512
99507,AK,38199.0,13.089347888688184,13.089347888688184
37821,TN,22928.0,13.084438241451501,13.084438241451501
33125,FL,53507.0,13.08240043358813,13.08240043358813
66604,KS,22933.0,13.081585488161165,13.081585488161165
01040,MA,38238.0,13.075997698624406,13.075997698624406
33486,FL,22947.0,13.073604392731077,13.073604392731077
43617,OH,7659.0,13.05653479566523,13.05653479566523
76301,TX,15320.0,13.054830287206267,13.054830287206267
43240,OH,7661.0,13.053126223730585,13.053126223730585
34601,FL,23001.0,13.042911177774878,13.042911177774878
63368,MO,46007.0,13.041493685743474,13.041493685743474
38355,TN,7669.0,13.039509714434736,13.039509714434736
33331,FL,23016.0,13.034410844629823,13.034410844629823
21771,MD,30697.0,13.030589308401472,13.030589308401472
55369,MN,38379.0,13.027957997863414,13.027957997863414
74346,OK,7679.0,13.02252897512697,13.02252897512697
84097,UT,23038.0,13.021963712127787,13.021963712127787
47454,IN,7684.0,13.014055179593962,13.014055179593962
81301,CO,30760.0,13.003901170351105,13.003901170351105
92120,CA,30768.0,13.000520020800833,13.000520020800833
48446,MI,30788.0,12.992074834351046,12.992074834351046
59912,MT,15395.0,12.991230919129586,12.991230919129586
21218,MD,46238.0,12.97633980708508,12.97633980708508
07727,NJ,7707.0,12.97521733489036,12.97521733489036
33548,FL,7708.0,12.973533990659055,12.973533990659055
48088,MI,23142.0,12.963443090484832,12.963443090484832
39204,MS,15433.0,12.959243180198278,12.959243180198278
83835,ID,23157.0,12.955045990413266,12.955045990413266
84119,UT,54143.0,12.928725781726168,12.928725781726168
45242,OH,23214.0,12.923235978288965,12.923235978288965
56258,MN,15480.0,12.919896640826872,12.919896640826872
40223,KY,23227.0,12.916002927627328,12.916002927627328
20012,DC,15485.0,12.915724895059736,12.915724895059736
32751,FL,23230.0,12.914334911752045,12.914334911752045
33018,FL,54273.0,12.897757632708714,12.897757632708714
08558,NM,7754.0,12.896569512509673,12.896569512509673
97015,OR,23265.0,12.89490651192779,12.89490651192779
81401,CO,23266.0,12.894352273704117,12.894352273704117
98115,WA,54322.0,12.886123485880491,12.886123485880491
10013,NY,31042.0,12.885767669608919,12.885767669608919
28694,NC,7769.0,12.871669455528384,12.871669455528384
75147,TX,7781.0,12.851818532322323,12.851818532322323
83201,ID,38921.0,12.846535289432442,12.846535289432442
85031,AZ,31162.0,12.836146588794044,12.836146588794044
37331,TN,7792.0,12.833675564681725,12.833675564681725
33324,FL,46766.0,12.829833639823804,12.829833639823804
55041,MN,7800.0,12.820512820512821,12.820512820512821
03773,NH,7801.0,12.81886937572106,12.81886937572106
37874,TN,15604.0,12.81722635221738,12.81722635221738
55045,MN,7804.0,12.813941568426447,12.813941568426447
97213,OR,31260.0,12.795905310300704,12.795905310300704
97439,OR,15634.0,12.79263144428809,12.79263144428809
36426,AL,15660.0,12.771392081736911,12.771392081736911
95932,CA,7832.0,12.768130745658835,12.768130745658835
67005,KS,15675.0,12.759170653907498,12.759170653907498
53821,WI,7838.0,12.758356723653993,12.758356723653993
39301,MS,23537.0,12.745889450652164,12.745889450652164
77098,TX,15717.0,12.725074759814214,12.725074759814214
37067,TN,31465.0,12.712537740346418,12.712537740346418
33458,FL,55083.0,12.708095056551024,12.708095056551024
01532,MA,15741.0,12.705673083031574,12.705673083031574
19095,PA,7880.0,12.69035532994924,12.69035532994924
53045,WI,23651.0,12.684453088664327,12.684453088664327
89032,NV,47324.0,12.678556335051983,12.678556335051983
86314,AZ,39461.0,12.67073819720737,12.67073819720737
30620,GA,15792.0,12.664640324214794,12.664640324214794
35207,AL,7911.0,12.640626975097966,12.640626975097966
80513,CO,15824.0,12.639029322548028,12.639029322548028
38237,TN,15826.0,12.637432073802604,12.637432073802604
55344,MN,15837.0,12.628654416871882,12.628654416871882
29160,SC,7921.0,12.624668602449185,12.624668602449185
52807,IA,15851.0,12.617500473156268,12.617500473156268
38672,MS,15866.0,12.605571662674901,12.605571662674901
33412,FL,15872.0,12.600806451612902,12.600806451612902
80216,CO,15915.0,12.566760917373548,12.566760917373548
60654,IL,23890.0,12.557555462536625,12.557555462536625
46321,IN,23894.0,12.555453251862392,12.555453251862392
65453,MO,7966.0,12.553351744915892,12.553351744915892
67214,KS,15936.0,12.55020080321285,12.55020080321285
93720,CA,47814.0,12.548625925461163,12.548625925461163
21811,MD,23907.0,12.548625925461163,12.548625925461163
15417,PA,7973.0,12.542330364981815,12.542330364981815
86426,AZ,15953.0,12.536826929104242,12.536826929104242
05404,VT,7981.0,12.52975817566721,12.52975817566721
97524,OR,15970.0,12.523481527864746,12.523481527864746
91006,CA,31949.0,12.519953676171397,12.519953676171397
17102,PA,7989.0,12.517211165352359,12.517211165352359
02446,MA,31957.0,12.516819476171104,12.516819476171104
23970,VA,8002.0,12.496875781054737,12.496875781054737
30106,GA,24020.0,12.489592006661114,12.489592006661114
35121,AL,16016.0,12.487512487512488,12.487512487512488
60155,IL,8011.0,12.482836100362002,12.482836100362002
33936,FL,24051.0,12.473493825620558,12.473493825620558
81303,CO,8027.0,12.457954403886882,12.457954403886882
34949,FL,8027.0,12.457954403886882,12.457954403886882
15904,PA,16065.0,12.449424214130097,12.449424214130097
30214,GA,32135.0,12.447487163528862,12.447487163528862
20903,MD,24103.0,12.446583412853172,12.446583412853172
78216,TX,40172.0,12.446480135417705,12.446480135417705
66025,KS,8037.0,12.442453651860149,12.442453651860149
17554,PA,8042.0,12.434717731907487,12.434717731907487
77006,TX,24129.0,12.433171702101205,12.433171702101205
82414,WY,16087.0,12.43239883135451,12.43239883135451
48322,MI,32188.0,12.426991425375917,12.426991425375917
98402,WA,8053.0,12.417732522041476,12.417732522041476
97301,OR,56393.0,12.412888124412605,12.412888124412605
36109,AL,24176.0,12.409000661813367,12.409000661813367
84341,UT,24181.0,12.406434804185105,12.406434804185105
52057,IA,8064.0,12.40079365079365,12.40079365079365
34741,FL,56454.0,12.399475679314133,12.399475679314133
16504,PA,16135.0,12.395413696932135,12.395413696932135
12866,NY,40355.0,12.390038409119068,12.390038409119068
77423,TX,16152.0,12.382367508667656,12.382367508667656
78041,TX,48491.0,12.37343012105339,12.37343012105339
80122,CO,32336.0,12.370113805047009,12.370113805047009
77076,TX,32349.0,12.365142662833472,12.365142662833472
91505,CA,32371.0,12.356739056562974,12.356739056562974
07028,NJ,8094.0,12.354830738818878,12.354830738818878
35673,AL,8100.0,12.345679012345679,12.345679012345679
93436,CA,56730.0,12.339150361360833,12.339150361360833
10704,NY,32426.0,12.335779929686055,12.335779929686055
37385,TN,8108.0,12.3334977799704,12.3334977799704
60706,IL,24327.0,12.331976815883587,12.331976815883587
19801,DE,16219.0,12.331216474505208,12.331216474505208
42064,KY,8116.0,12.32134056185313,12.32134056185313
17345,PA,8122.0,12.312238364934746,12.312238364934746
30342,GA,32494.0,12.309964916599986,12.309964916599986
45241,OH,24380.0,12.305168170631667,12.305168170631667
10458,NY,81299.0,12.300274296116802,12.300274296116802
11788,NY,16273.0,12.290296810667977,12.290296810667977
85226,AZ,40689.0,12.28833345621667,12.28833345621667
70546,LA,16277.0,12.2872765251582,12.2872765251582
03904,ME,8148.0,12.272950417280313,12.272950417280313
27949,NC,8151.0,12.2684333210649,12.2684333210649
98055,WA,24458.0,12.26592525962875,12.26592525962875
97381,OR,16313.0,12.260160608103968,12.260160608103968
78648,TX,8167.0,12.244398187829068,12.244398187829068
90401,CA,8167.0,12.244398187829068,12.244398187829068
08810,NJ,8170.0,12.239902080783354,12.239902080783354
41031,KY,16341.0,12.239153050608897,12.239153050608897
76248,TX,40894.0,12.226732527999216,12.226732527999216
20737,MD,24555.0,12.217470983506415,12.217470983506415
75039,TX,24569.0,12.210509178232734,12.210509178232734
29707,SC,32759.0,12.210384932384994,12.210384932384994
59804,MT,8193.0,12.205541315757355,12.205541315757355
75238,TX,32801.0,12.194750160056095,12.194750160056095
33128,FL,8213.0,12.1758188238159,12.1758188238159
63088,MO,8221.0,12.16397031991242,12.16397031991242
75254,TX,24664.0,12.16347713266299,12.16347713266299
90232,CA,16452.0,12.156576707999028,12.156576707999028
28785,NC,8238.0,12.138868657441126,12.138868657441126
81601,CO,16484.0,12.132977432661976,12.132977432661976
37920,TN,41210.0,12.132977432661976,12.132977432661976
59330,MT,8244.0,12.1300339640951,12.1300339640951
85250,AZ,16501.0,12.120477546815344,12.120477546815344
55009,MN,8252.0,12.11827435773146,12.11827435773146
84032,UT,24766.0,12.113381248485828,12.113381248485828
55432,MN,33022.0,12.113136696747622,12.113136696747622
96712,HI,8259.0,12.108003390240949,12.108003390240949
35096,AL,8263.0,12.10214207914801,12.10214207914801
30327,GA,24789.0,12.10214207914801,12.10214207914801
74015,OK,8270.0,12.091898428053204,12.091898428053204
29926,SC,24832.0,12.08118556701031,12.08118556701031
61282,IL,8278.0,12.080212611741967,12.080212611741967
55454,MN,8279.0,12.078753472641623,12.078753472641623
37347,TN,8280.0,12.077294685990339,12.077294685990339
28779,NC,16586.0,12.05836247437598,12.05836247437598
33710,FL,33172.0,12.05836247437598,12.05836247437598
11552,NY,24903.0,12.046741356463077,12.046741356463077
77640,TX,16618.0,12.035142616440005,12.035142616440005
75707,TX,16620.0,12.033694344163658,12.033694344163658
32055,FL,16624.0,12.03079884504331,12.03079884504331
33825,FL,24943.0,12.027422523353245,12.027422523353245
91411,CA,24984.0,12.007684918347742,12.007684918347742
35406,AL,16664.0,12.00192030724916,12.00192030724916
39845,GA,8334.0,11.999040076793856,11.999040076793856
60162,IL,8337.0,11.99472232217824,11.99472232217824
33559,FL,16675.0,11.99400299850075,11.99400299850075
48120,MI,8338.0,11.993283761093787,11.993283761093787
98403,WA,8341.0,11.988970147464332,11.988970147464332
36089,AL,8342.0,11.987532965715655,11.987532965715655
10470,NY,16686.0,11.986096128490951,11.986096128490951
28443,NC,25074.0,11.964584828906437,11.964584828906437
63025,MO,16742.0,11.94600406164138,11.94600406164138
86301,AZ,25115.0,11.945052757316345,11.945052757316345
42303,KY,41877.0,11.939728251784988,11.939728251784988
36571,AL,16759.0,11.933886270063846,11.933886270063846
41701,KY,16761.0,11.932462263588091,11.932462263588091
10901,NY,25145.0,11.930801352157486,11.930801352157486
32720,FL,33568.0,11.916110581506196,11.916110581506196
59405,MT,33578.0,11.91256179641432,11.91256179641432
54140,WI,8396.0,11.910433539780847,11.910433539780847
72903,AR,25225.0,11.892963330029731,11.892963330029731
08102,NJ,8413.0,11.886366337810532,11.886366337810532
66202,KS,16827.0,11.885659951268794,11.885659951268794
30474,GA,16828.0,11.884953648680769,11.884953648680769
30824,GA,16832.0,11.88212927756654,11.88212927756654
32750,FL,25261.0,11.87601440956415,11.87601440956415
10007,NY,8421.0,11.87507421921387,11.87507421921387
60302,IL,33698.0,11.870140661166836,11.870140661166836
60053,IL,25297.0,11.85911372890066,11.85911372890066
84014,UT,16870.0,11.855364552459989,11.855364552459989
90274,CA,25307.0,11.854427628719327,11.854427628719327
07645,NJ,8436.0,11.853959222380276,11.853959222380276
72703,AR,33767.0,11.845885035685729,11.845885035685729
08225,NJ,8442.0,11.845534233593936,11.845534233593936
95065,CA,8444.0,11.842728564661298,11.842728564661298
99835,AK,8446.0,11.839924224484964,11.839924224484964
21117,MD,59154.0,11.83351928863644,11.83351928863644
04064,ME,8452.0,11.83151916706105,11.83151916706105
03246,NH,16905.0,11.830819284235433,11.830819284235433
02026,MA,25364.0,11.82778741523419,11.82778741523419
33169,FL,42308.0,11.818095868393684,11.818095868393684
79602,TX,25389.0,11.816140848398913,11.816140848398913
96766,HI,16937.0,11.808466670602822,11.808466670602822
98683,WA,33884.0,11.804981702278361,11.804981702278361
22203,VA,25437.0,11.793843613633683,11.793843613633683
53177,WI,8482.0,11.78967224711153,11.78967224711153
59701,MT,33937.0,11.786545658131242,11.786545658131242
15017,PA,16971.0,11.784809380708266,11.784809380708266
47111,IN,16972.0,11.784115012962527,11.784115012962527
89101,NV,42465.0,11.77440244907571,11.77440244907571
33462,FL,33982.0,11.77093755517627,11.77093755517627
07430,NJ,25487.0,11.770706634754973,11.770706634754973
83404,ID,25491.0,11.768859597505003,11.768859597505003
77802,TX,25502.0,11.763783232687633,11.763783232687633
33321,FL,51011.0,11.762168943953265,11.762168943953265
37377,TN,17004.0,11.761938367442955,11.761938367442955
84020,UT,51017.0,11.760785620479448,11.760785620479448
94107,CA,34012.0,11.760555098200635,11.760555098200635
97051,OR,17012.0,11.756407241946862,11.756407241946862
33156,FL,34036.0,11.75226231049477,11.75226231049477
07930,NJ,8514.0,11.745360582569885,11.745360582569885
53718,WI,17034.0,11.741223435481977,11.741223435481977
71334,LA,8518.0,11.739845034045551,11.739845034045551
29569,SC,17048.0,11.731581417175034,11.731581417175034
34952,FL,42630.0,11.72882946281961,11.72882946281961
29577,SC,34109.0,11.727110146882055,11.727110146882055
11792,NY,8528.0,11.726078799249532,11.726078799249532
40508,KY,25586.0,11.725162198077074,11.725162198077074
55416,MN,34129.0,11.720237920829794,11.720237920829794
37814,TN,34130.0,11.71989452094931,11.71989452094931
48124,MI,34134.0,11.718521122634323,11.718521122634323
24551,VA,25601.0,11.718292254208821,11.718292254208821
21225,MD,34138.0,11.717148046165564,11.717148046165564
82301,WY,8539.0,11.710973181871415,11.710973181871415
86442,AZ,34171.0,11.70583243100875,11.70583243100875
34607,FL,8544.0,11.704119850187267,11.704119850187267
29464,SC,51287.0,11.698871058942812,11.698871058942812
85022,AZ,51314.0,11.692715438281951,11.692715438281951
64111,MO,17112.0,11.68770453482936,11.68770453482936
70448,LA,25670.0,11.68679392286716,11.68679392286716
80501,CO,42822.0,11.676241184437906,11.676241184437906
50273,IA,8570.0,11.668611435239207,11.668611435239207
34292,FL,17141.0,11.667930692491687,11.667930692491687
72032,AR,34316.0,11.656370206317751,11.656370206317751
17020,PA,8587.0,11.64551065564225,11.64551065564225
07764,NJ,8587.0,11.64551065564225,11.64551065564225
97850,OR,17197.0,11.62993545385823,11.62993545385823
07086,NJ,17197.0,11.62993545385823,11.62993545385823
63703,MO,8599.0,11.629259216187927,11.629259216187927
83706,ID,34446.0,11.61237879579632,11.61237879579632
38138,TN,25837.0,11.6112551766846,11.6112551766846
15074,PA,8617.0,11.604966925844261,11.604966925844261
68410,NE,8620.0,11.600928074245939,11.600928074245939
75701,TX,34502.0,11.593530809808128,11.593530809808128
23320,VA,60412.0,11.587101900284713,11.587101900284713
30345,GA,25893.0,11.586142973004288,11.586142973004288
24210,VA,17284.0,11.571395510298542,11.571395510298542
29631,SC,17291.0,11.566711005725523,11.566711005725523
89169,NV,25938.0,11.566042100393245,11.566042100393245
61342,IL,8648.0,11.56336725254394,11.56336725254394
99362,WA,43249.0,11.560960947073921,11.560960947073921
97520,OR,25970.0,11.551790527531768,11.551790527531768
27021,NC,17345.0,11.530700490054771,11.530700490054771
27828,NC,8673.0,11.530035743110803,11.530035743110803
33311,FL,69413.0,11.52521861899068,11.52521861899068
20876,MD,26034.0,11.523392486748097,11.523392486748097
29302,SC,17356.0,11.523392486748097,11.523392486748097
35476,AL,8697.0,11.498217776244681,11.498217776244681
63119,MO,34793.0,11.496565401086427,11.496565401086427
55810,MN,8700.0,11.494252873563218,11.494252873563218
06896,CT,8704.0,11.488970588235293,11.488970588235293
89509,NV,34817.0,11.488640606600224,11.488640606600224
19343,PA,8711.0,11.479738261967627,11.479738261967627
36618,AL,17425.0,11.477761836441895,11.477761836441895
48312,MI,34854.0,11.476444597463706,11.476444597463706
78411,TX,26150.0,11.47227533460803,11.47227533460803
83714,ID,26181.0,11.458691417440129,11.458691417440129
61874,IL,8739.0,11.442956860052638,11.442956860052638
37877,TN,8739.0,11.442956860052638,11.442956860052638
83617,ID,17502.0,11.427265455376528,11.427265455376528
21208,MD,35007.0,11.42628617133716,11.42628617133716
92832,CA,26277.0,11.416828405069072,11.416828405069072
34287,FL,26277.0,11.416828405069072,11.416828405069072
10455,NY,43804.0,11.414482695644233,11.414482695644233
64129,MO,8767.0,11.406410402646287,11.406410402646287
79935,TX,17534.0,11.406410402646287,11.406410402646287
37027,TN,61370.0,11.406224539677368,11.406224539677368
37354,TN,17535.0,11.40575990875392,11.40575990875392
07310,NJ,17536.0,11.405109489051094,11.405109489051094
55125,MN,43846.0,11.4035487843817,11.4035487843817
32110,FL,8776.0,11.394712853236099,11.394712853236099
02905,RI,26334.0,11.392116655274549,11.392116655274549
33484,FL,26340.0,11.389521640091116,11.389521640091116
33010,FL,43902.0,11.389002778916678,11.389002778916678
65270,MO,17565.0,11.386279533162538,11.386279533162538
