zipcode,state,population,combined_all_facilities_per_100k,combined_all_facilities_per_100k_capped_viz
90803,CA,32192.0,18.63817097415507,18.63817097415507
17307,PA,5368.0,18.628912071535023,18.628912071535023
20877,MD,37577.0,18.628416318492693,18.628416318492693
21222,MD,59062.0,18.624496292032102,18.624496292032102
84401,UT,42968.0,18.618506795754982,18.618506795754982
07751,NJ,21493.0,18.61071046387196,18.61071046387196
49014,MI,21505.0,18.60032550569635,18.60032550569635
62454,IL,10753.0,18.599460615642144,18.599460615642144
14454,NY,10759.0,18.589088205223533,18.589088205223533
47130,IN,48481.0,18.563973515397784,18.563973515397784
35570,AL,10774.0,18.563207722294415,18.563207722294415
97630,OR,5389.0,18.5563184264242,18.5563184264242
33442,FL,32340.0,18.552875695732837,18.552875695732837
85147,AZ,5390.0,18.552875695732837,18.552875695732837
19703,DE,16175.0,18.547140649149924,18.547140649149924
01581,MA,21567.0,18.546853989891964,18.546853989891964
21042,MD,43147.0,18.54126590492966,18.54126590492966
74401,OK,16181.0,18.540263271738457,18.540263271738457
53805,WI,5395.0,18.535681186283597,18.535681186283597
18657,PA,10793.0,18.53052904660428,18.53052904660428
66217,KS,5398.0,18.52537977028529,18.52537977028529
88005,NM,26997.0,18.520576360336335,18.520576360336335
57104,SD,26998.0,18.519890362249054,18.519890362249054
50659,IA,5402.0,18.511662347278786,18.511662347278786
37208,TN,21609.0,18.510805682817345,18.510805682817345
54548,WI,5406.0,18.49796522382538,18.49796522382538
38363,TN,5406.0,18.49796522382538,18.49796522382538
39307,MS,16231.0,18.483149528679686,18.483149528679686
89128,NV,37882.0,18.47843302887915,18.47843302887915
27101,NC,21654.0,18.472337674332685,18.472337674332685
43068,OH,59585.0,18.461022069312747,18.461022069312747
99212,WA,21672.0,18.456995201181247,18.456995201181247
60642,IL,21687.0,18.444229261769724,18.444229261769724
11788,NY,16273.0,18.435445216001966,18.435445216001966
70546,LA,16277.0,18.430914787737297,18.430914787737297
38117,TN,27138.0,18.4243496204584,18.4243496204584
02571,MA,10858.0,18.419598452753732,18.419598452753732
92604,CA,27151.0,18.41552797318699,18.41552797318699
49001,MI,21730.0,18.40773124712379,18.40773124712379
95404,CA,38034.0,18.404585370983856,18.404585370983856
21826,MD,5436.0,18.39587932303164,18.39587932303164
66206,KS,10882.0,18.37897445322551,18.37897445322551
90059,CA,43551.0,18.36926821427751,18.36926821427751
30434,GA,5444.0,18.36884643644379,18.36884643644379
78390,TX,5447.0,18.358729575913348,18.358729575913348
48211,MI,5447.0,18.358729575913348,18.358729575913348
20001,DC,49040.0,18.35236541598695,18.35236541598695
22656,VA,5454.0,18.335166850018336,18.335166850018336
78621,TX,27275.0,18.331805682859763,18.331805682859763
90230,CA,32743.0,18.324527379897994,18.324527379897994
44319,OH,21833.0,18.32089039527321,18.32089039527321
96740,HI,38234.0,18.30831197363603,18.30831197363603
32563,FL,27329.0,18.295583446156098,18.295583446156098
44509,OH,10934.0,18.291567587342236,18.291567587342236
37412,TN,21881.0,18.28070015081578,18.28070015081578
86325,AZ,5472.0,18.27485380116959,18.27485380116959
75559,TX,5472.0,18.27485380116959,18.27485380116959
32080,FL,21889.0,18.274018913609577,18.274018913609577
66801,KS,27369.0,18.268844312908765,18.268844312908765
79903,TX,16425.0,18.264840182648403,18.264840182648403
10455,NY,43804.0,18.263172313030775,18.263172313030775
08835,NJ,10953.0,18.25983748744636,18.25983748744636
02910,RI,21907.0,18.259003971333364,18.259003971333364
08007,NJ,5486.0,18.22821728034998,18.22821728034998
61462,IL,10980.0,18.214936247723134,18.214936247723134
55731,MN,5494.0,18.20167455405897,18.20167455405897
60957,IL,5499.0,18.18512456810329,18.18512456810329
77040,TX,49524.0,18.17300702689605,18.17300702689605
70053,LA,16509.0,18.17190623296384,18.17190623296384
95405,CA,22015.0,18.169429934135817,18.169429934135817
27834,NC,55051.0,18.164974296561372,18.164974296561372
24541,VA,27529.0,18.162664826183295,18.162664826183295
27573,NC,11017.0,18.15376236725061,18.15376236725061
37915,TN,5509.0,18.152114721365038,18.152114721365038
30107,GA,16528.0,18.15101645692159,18.15101645692159
95338,CA,11019.0,18.150467374534895,18.150467374534895
78408,TX,11023.0,18.143880976140796,18.143880976140796
34238,FL,22050.0,18.140589569160998,18.140589569160998
91752,CA,38610.0,18.13001813001813,18.13001813001813
84115,UT,27588.0,18.12382195157315,18.12382195157315
36305,AL,16561.0,18.114848137189785,18.114848137189785
34996,FL,11042.0,18.112660749864155,18.112660749864155
81067,CO,5521.0,18.112660749864155,18.112660749864155
92704,CA,82841.0,18.10697601429244,18.10697601429244
62959,IL,27629.0,18.096927141771328,18.096927141771328
98528,WA,11052.0,18.096272167933407,18.096272167933407
64628,MO,5527.0,18.09299800977022,18.09299800977022
74048,OK,5537.0,18.060321473722233,18.060321473722233
37615,TN,22151.0,18.05787549094849,18.05787549094849
70554,LA,5540.0,18.050541516245488,18.050541516245488
07417,NJ,11086.0,18.040772145047807,18.040772145047807
17331,PA,55458.0,18.031663601283853,18.031663601283853
22102,VA,27743.0,18.022564250441555,18.022564250441555
35058,AL,11098.0,18.021265092809514,18.021265092809514
29511,SC,5550.0,18.01801801801802,18.01801801801802
29812,SC,11107.0,18.006662465112093,18.006662465112093
05753,VT,11113.0,17.996940520111583,17.996940520111583
60504,IL,38901.0,17.994396030950362,17.994396030950362
93619,CA,50032.0,17.988487368084424,17.988487368084424
70518,LA,16683.0,17.98237727027513,17.98237727027513
79606,TX,27818.0,17.973973686102525,17.973973686102525
21220,MD,44568.0,17.95009872554299,17.95009872554299
33762,FL,5572.0,17.946877243359655,17.946877243359655
90047,CA,50154.0,17.94473023088886,17.94473023088886
16662,PA,5574.0,17.94043774668102,17.94043774668102
80906,CO,39019.0,17.93997795945565,17.93997795945565
34442,FL,16759.0,17.90082940509577,17.90082940509577
05465,VT,5587.0,17.89869339538214,17.89869339538214
26104,WV,16763.0,17.89655789536479,17.89655789536479
07014,NJ,5589.0,17.89228842368939,17.89228842368939
40906,KY,11187.0,17.877893984088676,17.877893984088676
32720,FL,33568.0,17.874165872259294,17.874165872259294
97913,OR,5597.0,17.866714311238162,17.866714311238162
03307,NH,5600.0,17.857142857142858,17.857142857142858
94952,CA,33619.0,17.847050774859454,17.847050774859454
77013,TX,16815.0,17.84121320249777,17.84121320249777
32784,FL,11212.0,17.83803068141277,17.83803068141277
46311,IN,22431.0,17.832464000713298,17.832464000713298
60482,IL,11216.0,17.83166904422254,17.83166904422254
37010,TN,5609.0,17.828489926903192,17.828489926903192
47546,IN,22445.0,17.82134105591446,17.82134105591446
92543,CA,39323.0,17.801286778730006,17.801286778730006
24014,VA,16869.0,17.784101013693757,17.784101013693757
84014,UT,16870.0,17.783046828689983,17.783046828689983
97211,OR,33762.0,17.771459036786922,17.771459036786922
72703,AR,33767.0,17.768827553528592,17.768827553528592
48036,MI,22517.0,17.764355820047076,17.764355820047076
62521,IL,33793.0,17.7551563933359,17.7551563933359
94102,CA,39432.0,17.75207952931629,17.75207952931629
30101,GA,61989.0,17.745083805191243,17.745083805191243
12203,NY,28210.0,17.72421127259837,17.72421127259837
30346,GA,5643.0,17.7210703526493,17.7210703526493
10036,NY,33868.0,17.715837959135467,17.715837959135467
01702,MA,39515.0,17.71479185119575,17.71479185119575
89118,NV,22588.0,17.708517797060384,17.708517797060384
10913,NY,5647.0,17.708517797060384,17.708517797060384
06354,CT,5647.0,17.708517797060384,17.708517797060384
76155,TX,5647.0,17.708517797060384,17.708517797060384
44130,OH,50825.0,17.707820954254796,17.707820954254796
56751,MN,5648.0,17.705382436260624,17.705382436260624
39501,MS,22599.0,17.6998982255852,17.6998982255852
91201,CA,22608.0,17.692852087756545,17.692852087756545
14108,NY,5654.0,17.686593562079942,17.686593562079942
70816,LA,45232.0,17.686593562079942,17.686593562079942
41224,KY,5655.0,17.68346595932803,17.68346595932803
15017,PA,16971.0,17.6772140710624,17.6772140710624
47111,IN,16972.0,17.67617251944379,17.67617251944379
84042,UT,11330.0,17.6522506619594,17.6522506619594
10010,NY,33991.0,17.651731340648993,17.651731340648993
85040,AZ,33993.0,17.650692789692,17.650692789692
68105,NE,22669.0,17.64524240151749,17.64524240151749
55719,MN,5668.0,17.642907551164434,17.642907551164434
20748,MD,39689.0,17.637128675451635,17.637128675451635
85234,AZ,51051.0,17.62942939413528,17.62942939413528
85140,AZ,45381.0,17.628522950133316,17.628522950133316
39553,MS,17032.0,17.613903240958194,17.613903240958194
56164,MN,5678.0,17.611835153222966,17.611835153222966
53718,WI,17034.0,17.611835153222966,17.611835153222966
90808,CA,39747.0,17.611392054746272,17.611392054746272
99336,WA,51127.0,17.60322334578598,17.60322334578598
51601,IA,5681.0,17.602534765006162,17.602534765006162
30577,GA,22726.0,17.60098565519669,17.60098565519669
75024,TX,45469.0,17.59440497921661,17.59440497921661
55416,MN,34129.0,17.58035688124469,17.58035688124469
37814,TN,34130.0,17.57984178142397,17.57984178142397
04457,ME,5689.0,17.577781683951486,17.577781683951486
33133,FL,34141.0,17.574177674936294,17.574177674936294
83402,ID,28452.0,17.57345705047097,17.57345705047097
71292,LA,22774.0,17.56388864494599,17.56388864494599
34461,FL,11388.0,17.562346329469616,17.562346329469616
78626,TX,39935.0,17.5284837861525,17.5284837861525
13323,NY,11415.0,17.520805957074025,17.520805957074025
10003,NY,57076.0,17.52049898381106,17.52049898381106
55371,MN,17132.0,17.511090357226244,17.511090357226244
98221,WA,22853.0,17.503172450006563,17.503172450006563
21085,MD,17142.0,17.50087504375219,17.50087504375219
93704,CA,28573.0,17.49903755293459,17.49903755293459
53214,WI,34297.0,17.494241478846547,17.494241478846547
38126,TN,5717.0,17.491691446562882,17.491691446562882
40220,KY,34315.0,17.485064840448786,17.485064840448786
72417,AR,5720.0,17.482517482517483,17.482517482517483
92117,CA,51505.0,17.474031647412872,17.474031647412872
10451,NY,51536.0,17.463520645762184,17.463520645762184
83336,ID,5727.0,17.461148943600488,17.461148943600488
60190,IL,11455.0,17.459624618070713,17.459624618070713
21209,MD,28659.0,17.446526396594436,17.446526396594436
94306,CA,28659.0,17.446526396594436,17.446526396594436
48302,MI,17196.0,17.445917655268666,17.445917655268666
07086,NJ,17197.0,17.444903180787346,17.444903180787346
08205,NJ,28666.0,17.44226609921161,17.44226609921161
59803,MT,17203.0,17.438818810672558,17.438818810672558
65233,MO,11472.0,17.433751743375172,17.433751743375172
22405,VA,34430.0,17.426662794074936,17.426662794074936
49801,MI,11479.0,17.423120480878126,17.423120480878126
55720,MN,17236.0,17.405430494314224,17.405430494314224
54806,WI,11492.0,17.40341106856944,17.40341106856944
14432,NY,5746.0,17.40341106856944,17.40341106856944
56572,MN,5747.0,17.400382808421785,17.400382808421785
75701,TX,34502.0,17.39029621471219,17.39029621471219
72110,AR,11507.0,17.38072477622317,17.38072477622317
33331,FL,23016.0,17.379214459506432,17.379214459506432
30274,GA,34537.0,17.37267278570808,17.37267278570808
98109,WA,34551.0,17.365633411478683,17.365633411478683
93291,CA,63366.0,17.359467222169616,17.359467222169616
24210,VA,17284.0,17.357093265447812,17.357093265447812
31406,GA,34579.0,17.351571763208884,17.351571763208884
55406,MN,34588.0,17.3470567826992,17.3470567826992
24263,VA,5770.0,17.33102253032929,17.33102253032929
12051,NY,5771.0,17.32801940738174,17.32801940738174
28345,NC,11546.0,17.322016282695305,17.322016282695305
44870,OH,40416.0,17.319873317498022,17.319873317498022
77087,TX,34654.0,17.31401858371328,17.31401858371328
27610,NC,75164.0,17.295513809802568,17.295513809802568
05491,VT,5784.0,17.28907330567082,17.28907330567082
29302,SC,17356.0,17.285088730122148,17.285088730122148
37209,TN,40498.0,17.284804187861127,17.284804187861127
98112,WA,23152.0,17.277125086385624,17.277125086385624
83835,ID,23157.0,17.273394653884353,17.273394653884353
45830,OH,5797.0,17.250301880282905,17.250301880282905
77354,TX,40625.0,17.23076923076923,17.23076923076923
89074,NV,52243.0,17.227188331451103,17.227188331451103
92883,CA,34836.0,17.22356183258698,17.22356183258698
40223,KY,23227.0,17.22133723683644,17.22133723683644
92806,CA,40649.0,17.220595832615807,17.220595832615807
02210,MA,5808.0,17.21763085399449,17.21763085399449
48312,MI,34854.0,17.214666896195556,17.214666896195556
14810,NY,11620.0,17.211703958691913,17.211703958691913
37096,TN,5812.0,17.205781142463866,17.205781142463866
43537,OH,29075.0,17.196904557179707,17.196904557179707
43953,OH,11637.0,17.186560109993984,17.186560109993984
78619,TX,5819.0,17.18508334765424,17.18508334765424
66701,KS,11642.0,17.179178835251676,17.179178835251676
61032,IL,29110.0,17.176228100309174,17.176228100309174
66436,KS,5824.0,17.17032967032967,17.17032967032967
59833,MT,5825.0,17.16738197424893,17.16738197424893
56362,MN,5825.0,17.16738197424893,17.16738197424893
63640,MO,29145.0,17.155601303825698,17.155601303825698
30096,GA,69953.0,17.154375080411135,17.154375080411135
56334,MN,5830.0,17.152658662092623,17.152658662092623
16635,PA,11661.0,17.151187719749593,17.151187719749593
03110,NH,23322.0,17.151187719749593,17.151187719749593
62864,IL,23327.0,17.147511467398292,17.147511467398292
19382,PA,52498.0,17.1435102289611,17.1435102289611
77707,TX,17509.0,17.13404534810669,17.13404534810669
85257,AZ,29187.0,17.130914448213243,17.130914448213243
87417,NM,5838.0,17.129153819801303,17.129153819801303
55112,MN,46728.0,17.120356103406948,17.120356103406948
55128,MN,29217.0,17.11332443440463,17.11332443440463
28305,NC,5844.0,17.111567419575632,17.111567419575632
79935,TX,17534.0,17.10961560396943,17.10961560396943
37354,TN,17535.0,17.108639863130882,17.108639863130882
33324,FL,46766.0,17.106444853098406,17.106444853098406
85635,AZ,35095.0,17.096452486109133,17.096452486109133
65270,MO,17565.0,17.079419299743808,17.079419299743808
55422,MN,29290.0,17.070672584499828,17.070672584499828
46394,IN,11725.0,17.057569296375267,17.057569296375267
92324,CA,58626.0,17.057278340667963,17.057278340667963
78013,TX,5868.0,17.041581458759374,17.041581458759374
27837,NC,5871.0,17.032873445750297,17.032873445750297
62025,IL,35229.0,17.031422975389596,17.031422975389596
27858,NC,52857.0,17.027073046143368,17.027073046143368
23607,VA,23498.0,17.022725338326666,17.022725338326666
94401,CA,35249.0,17.02175948253851,17.02175948253851
61455,IL,17630.0,17.016449234259785,17.016449234259785
05661,VT,5881.0,17.003910899506884,17.003910899506884
18655,PA,5881.0,17.003910899506884,17.003910899506884
84627,UT,5882.0,17.001020061203672,17.001020061203672
53704,WI,47066.0,16.997407895295968,16.997407895295968
75965,TX,17652.0,16.995241332426918,16.995241332426918
86333,AZ,5886.0,16.989466530750935,16.989466530750935
19054,PA,17659.0,16.98850444532533,16.98850444532533
28052,NC,35332.0,16.981772897090455,16.981772897090455
80120,CO,29445.0,16.98081168279844,16.98081168279844
75074,TX,53003.0,16.980170933720732,16.980170933720732
38114,TN,23559.0,16.978649348444332,16.978649348444332
20705,MD,29456.0,16.97447039652363,16.97447039652363
92373,CA,35348.0,16.97408622835804,16.97408622835804
83001,WY,17690.0,16.95873374788016,16.95873374788016
55109,MN,35381.0,16.95825443034397,16.95825443034397
01104,MA,23598.0,16.950589032968896,16.950589032968896
78503,TX,23604.0,16.94628029147602,16.94628029147602
84720,UT,23607.0,16.944126742068033,16.944126742068033
55403,MN,17707.0,16.94245213757271,16.94245213757271
58504,ND,29517.0,16.939390859504694,16.939390859504694
50313,IA,17723.0,16.92715680189584,16.92715680189584
27855,NC,5908.0,16.926201760324982,16.926201760324982
32801,FL,17728.0,16.922382671480143,16.922382671480143
08330,NJ,29548.0,16.92161906051171,16.92161906051171
32547,FL,35466.0,16.91761123329386,16.91761123329386
29709,SC,5911.0,16.91761123329386,16.91761123329386
78017,TX,5912.0,16.91474966170501,16.91474966170501
75201,TX,17740.0,16.910935738444195,16.910935738444195
75494,TX,11827.0,16.910459118965083,16.910459118965083
28607,NC,35495.0,16.903789266093817,16.903789266093817
38821,MS,11847.0,16.881911032328862,16.881911032328862
34474,FL,17781.0,16.871941960519653,16.871941960519653
80227,CO,35567.0,16.86957010712177,16.86957010712177
45807,OH,11856.0,16.869095816464238,16.869095816464238
70056,LA,41498.0,16.868282808810065,16.868282808810065
53208,WI,29644.0,16.866819592497638,16.866819592497638
46017,IN,5930.0,16.863406408094434,16.863406408094434
85338,AZ,59313.0,16.859710350176183,16.859710350176183
33843,FL,11864.0,16.857720836142953,16.857720836142953
15220,PA,17840.0,16.81614349775785,16.81614349775785
44024,OH,23795.0,16.810254255095607,16.810254255095607
30084,GA,41654.0,16.80510875306093,16.80510875306093
45879,OH,5963.0,16.770082173402653,16.770082173402653
27932,NC,11930.0,16.764459346186086,16.764459346186086
98033,WA,41763.0,16.761247994636403,16.761247994636403
33609,FL,17902.0,16.75790414478829,16.75790414478829
60085,IL,71609.0,16.757670125263584,16.757670125263584
47905,IN,41787.0,16.75162131763467,16.75162131763467
21227,MD,35837.0,16.7424728632419,16.7424728632419
43614,OH,29866.0,16.741445121542892,16.741445121542892
85298,AZ,41816.0,16.74000382628659,16.74000382628659
24651,VA,5976.0,16.733601070950467,16.733601070950467
21811,MD,23907.0,16.731501233948215,16.731501233948215
08302,NJ,47826.0,16.727303140551165,16.727303140551165
38372,TN,17939.0,16.723340208484306,16.723340208484306
08002,NJ,23920.0,16.72240802675585,16.72240802675585
70427,LA,17941.0,16.72147594894376,16.72147594894376
77706,TX,29910.0,16.716817118020728,16.716817118020728
42303,KY,41877.0,16.715619552498985,16.715619552498985
21075,MD,35900.0,16.71309192200557,16.71309192200557
07834,NJ,17966.0,16.69820772570411,16.69820772570411
62450,IL,11978.0,16.69727834362999,16.69727834362999
64086,MO,23957.0,16.696581374963475,16.696581374963475
01562,MA,11992.0,16.677785190126748,16.677785190126748
52632,IA,12006.0,16.65833749791771,16.65833749791771
03561,NH,6005.0,16.65278934221482,16.65278934221482
89134,NV,24024.0,16.65001665001665,16.65001665001665
52136,IA,6009.0,16.641704110500914,16.641704110500914
37813,TN,18030.0,16.638935108153078,16.638935108153078
33446,FL,30051.0,16.638381418255634,16.638381418255634
30122,GA,24044.0,16.636167027116954,16.636167027116954
26847,WV,6014.0,16.627868307283006,16.627868307283006
55430,MN,24058.0,16.62648599218555,16.62648599218555
30529,GA,12033.0,16.620959029335992,16.620959029335992
01747,MA,6017.0,16.619577862722288,16.619577862722288
48083,MI,24074.0,16.615435739802276,16.615435739802276
93723,CA,12037.0,16.615435739802276,16.615435739802276
18702,PA,42133.0,16.61405549094534,16.61405549094534
03079,NH,30095.0,16.61405549094534,16.61405549094534
95203,CA,18064.0,16.607617360496015,16.607617360496015
21108,MD,18065.0,16.606698034874068,16.606698034874068
55042,MN,12044.0,16.605778811026237,16.605778811026237
40511,KY,36146.0,16.599347092347703,16.599347092347703
07661,NJ,12049.0,16.598887874512407,16.598887874512407
60426,IL,24114.0,16.58787426391308,16.58787426391308
65202,MO,48239.0,16.584091710027156,16.584091710027156
19025,PA,6033.0,16.57550140891762,16.57550140891762
84741,UT,6034.0,16.572754391779913,16.572754391779913
98036,WA,42248.0,16.568831660670327,16.568831660670327
30904,GA,24145.0,16.566576931041624,16.566576931041624
43113,OH,24165.0,16.552865714876887,16.552865714876887
13617,NY,12083.0,16.552180749813786,16.552180749813786
80010,CO,42303.0,16.5472897903222,16.5472897903222
20852,MD,48347.0,16.547045318220366,16.547045318220366
62675,IL,6044.0,16.545334215751158,16.545334215751158
31701,GA,18133.0,16.544421772459053,16.544421772459053
21152,MD,6045.0,16.542597187758478,16.542597187758478
43204,OH,42315.0,16.542597187758478,16.542597187758478
14620,NY,24185.0,16.539177175935496,16.539177175935496
37129,TN,60494.0,16.530565014712206,16.530565014712206
45236,OH,24223.0,16.513231226520247,16.513231226520247
92869,CA,36349.0,16.506643924179482,16.506643924179482
49010,MI,18183.0,16.49892756970797,16.49892756970797
52501,IA,30313.0,16.49457328538911,16.49457328538911
15066,PA,12126.0,16.49348507339601,16.49348507339601
70607,LA,30339.0,16.480437720425854,16.480437720425854
06708,CT,30345.0,16.47717910693689,16.47717910693689
33054,FL,30352.0,16.47337901950448,16.47337901950448
35954,AL,12145.0,16.467682173734048,16.467682173734048
54935,WI,42513.0,16.465551713593488,16.465551713593488
97215,OR,18221.0,16.464518961637673,16.464518961637673
95112,CA,60754.0,16.45982157553412,16.45982157553412
62995,IL,6077.0,16.45548790521639,16.45548790521639
83301,ID,60789.0,16.4503446347201,16.4503446347201
20003,DC,36501.0,16.437905810799705,16.437905810799705
78257,TX,12173.0,16.42980366384622,16.42980366384622
55427,MN,24353.0,16.425081098837925,16.425081098837925
32159,FL,30455.0,16.417665407978983,16.417665407978983
31792,GA,24374.0,16.410929679166326,16.410929679166326
70426,LA,6094.0,16.409583196586805,16.409583196586805
37214,TN,30480.0,16.404199475065617,16.404199475065617
37777,TN,12200.0,16.39344262295082,16.39344262295082
30120,GA,42702.0,16.39267481616786,16.39267481616786
32565,FL,6105.0,16.380016380016382,16.380016380016382
77051,TX,18323.0,16.372864705561316,16.372864705561316
97352,OR,6111.0,16.363933889707084,16.363933889707084
59847,MT,6112.0,16.36125654450262,16.36125654450262
36863,AL,12233.0,16.34921932477724,16.34921932477724
07111,NJ,61176.0,16.34627958676605,16.34627958676605
93063,CA,55076.0,16.34105599535188,16.34105599535188
73401,OK,36744.0,16.32919660352711,16.32919660352711
51401,IA,12248.0,16.32919660352711,16.32919660352711
33809,FL,30629.0,16.324398445917268,16.324398445917268
56401,MN,30632.0,16.322799686602245,16.322799686602245
83854,ID,49040.0,16.31321370309951,16.31321370309951
66214,KS,12263.0,16.309222865530458,16.309222865530458
83501,ID,36793.0,16.3074497866442,16.3074497866442
10801,NY,42949.0,16.298400428415096,16.298400428415096
02874,RI,6137.0,16.294606485253382,16.294606485253382
44432,OH,12276.0,16.291951775822742,16.291951775822742
55441,MN,18415.0,16.29106706489275,16.29106706489275
56081,MN,6139.0,16.28929793125916,16.28929793125916
73448,OK,6145.0,16.273393002441008,16.273393002441008
48067,MI,24589.0,16.26743665866851,16.26743665866851
39563,MS,12300.0,16.260162601626018,16.260162601626018
14047,NY,6152.0,16.25487646293888,16.25487646293888
92120,CA,30768.0,16.25065002600104,16.25065002600104
04062,ME,18464.0,16.24783362218371,16.24783362218371
93662,CA,30774.0,16.247481640345747,16.247481640345747
20740,MD,36930.0,16.246953696181965,16.246953696181965
35042,AL,6156.0,16.244314489928524,16.244314489928524
47710,IN,18470.0,16.24255549539794,16.24255549539794
40769,KY,18481.0,16.232887830745092,16.232887830745092
19083,PA,36964.0,16.23200952277892,16.23200952277892
29605,SC,36970.0,16.22937516905599,16.22937516905599
45680,OH,12326.0,16.22586402725945,16.22586402725945
54216,WI,6164.0,16.223231667748216,16.223231667748216
75254,TX,24664.0,16.21796951021732,16.21796951021732
72801,AR,18510.0,16.207455429497568,16.207455429497568
22602,VA,30865.0,16.199578810950914,16.199578810950914
27455,NC,30913.0,16.17442499919128,16.17442499919128
25411,WV,12367.0,16.17207083367025,16.17207083367025
28805,NC,18554.0,16.169020157378462,16.169020157378462
33009,FL,43301.0,16.16590840858179,16.16590840858179
04240,ME,37121.0,16.163357668166267,16.163357668166267
92123,CA,30937.0,16.161877363674563,16.161877363674563
27893,NC,37131.0,16.159004605316312,16.159004605316312
32569,FL,12378.0,16.157699143641945,16.157699143641945
38478,TN,18571.0,16.15421894351408,16.15421894351408
13856,NY,6193.0,16.147263038914904,16.147263038914904
08028,NJ,24818.0,16.11733419292449,16.11733419292449
08108,NJ,18618.0,16.113438607798905,16.113438607798905
85331,AZ,31038.0,16.109285392100006,16.109285392100006
29926,SC,24832.0,16.108247422680414,16.108247422680414
66071,KS,12416.0,16.108247422680414,16.108247422680414
80031,CO,37254.0,16.105653084232568,16.105653084232568
19141,PA,31047.0,16.10461558282604,16.10461558282604
92110,CA,31048.0,16.104096882246846,16.104096882246846
49854,MI,6211.0,16.100466913540494,16.100466913540494
62656,IL,18634.0,16.09960287646238,16.09960287646238
80909,CO,37302.0,16.084928422068522,16.084928422068522
94947,CA,24870.0,16.083634901487734,16.083634901487734
42104,KY,37309.0,16.08191053097108,16.08191053097108
76710,TX,24874.0,16.08104848436118,16.08104848436118
29180,SC,12445.0,16.070711128967456,16.070711128967456
27707,NC,49787.0,16.068451603832326,16.068451603832326
39211,MS,24900.0,16.06425702811245,16.06425702811245
98272,WA,31127.0,16.06322485302149,16.06322485302149
11552,NY,24903.0,16.062321808617433,16.062321808617433
42408,KY,6226.0,16.061676839062,16.061676839062
74959,OK,6226.0,16.061676839062,16.061676839062
49057,MI,6226.0,16.061676839062,16.061676839062
93308,CA,56037.0,16.06081696022271,16.06081696022271
92374,CA,43587.0,16.059834354279946,16.059834354279946
61201,IL,37366.0,16.057378365358883,16.057378365358883
48342,MI,18685.0,16.05565962001606,16.05565962001606
77099,TX,49849.0,16.048466368432667,16.048466368432667
10016,NY,62336.0,16.042094455852155,16.042094455852155
61401,IL,31169.0,16.04157977477622,16.04157977477622
28352,NC,24940.0,16.038492381716118,16.038492381716118
04103,ME,31185.0,16.0333493666827,16.0333493666827
40965,KY,12477.0,16.029494269455796,16.029494269455796
97504,OR,49942.0,16.01858155460334,16.01858155460334
73119,OK,31216.0,16.017426960533058,16.017426960533058
27530,NC,37470.0,16.01281024819856,16.01281024819856
78605,TX,6246.0,16.01024655779699,16.01024655779699
33950,FL,24984.0,16.01024655779699,16.01024655779699
97424,OR,18750.0,16.0,16.0
75090,TX,25002.0,15.998720102391808,15.998720102391808
97213,OR,31260.0,15.99488163787588,15.99488163787588
98108,WA,25009.0,15.994242072853773,15.994242072853773
63137,MO,18765.0,15.987210231814549,15.987210231814549
17401,PA,18771.0,15.9821000479463,15.9821000479463
08618,NJ,37544.0,15.981248668229279,15.981248668229279
27886,NC,18776.0,15.977844056242011,15.977844056242011
73139,OK,18781.0,15.973590330653318,15.973590330653318
75215,TX,18806.0,15.95235563118154,15.95235563118154
25313,WV,12546.0,15.941335883947074,15.941335883947074
40336,KY,12566.0,15.915963711602739,15.915963711602739
34997,FL,44000.0,15.90909090909091,15.90909090909091
48234,MI,31442.0,15.902296291584506,15.902296291584506
38485,TN,6289.0,15.90077913817777,15.90077913817777
34613,FL,18869.0,15.899093751656155,15.899093751656155
64037,MO,6290.0,15.89825119236884,15.89825119236884
89048,NV,25166.0,15.894460780418026,15.894460780418026
85281,AZ,69218.0,15.891820046808633,15.891820046808633
66901,KS,6294.0,15.888147442008263,15.888147442008263
20653,MD,25180.0,15.885623510722796,15.885623510722796
29579,SC,50378.0,15.879947596172933,15.879947596172933
33160,FL,44085.0,15.878416695020983,15.878416695020983
27701,NC,25208.0,15.867978419549349,15.867978419549349
14569,NY,6302.0,15.867978419549349,15.867978419549349
36693,AL,18914.0,15.86126678650735,15.86126678650735
60970,IL,6306.0,15.85791309863622,15.85791309863622
38655,MS,44153.0,15.853962358163658,15.853962358163658
86046,AZ,6310.0,15.847860538827259,15.847860538827259
60540,IL,44201.0,15.836745774982466,15.836745774982466
32750,FL,25261.0,15.834685879418867,15.834685879418867
14830,NY,18949.0,15.83197002480342,15.83197002480342
45601,OH,56849.0,15.831413041566254,15.831413041566254
08852,NJ,18956.0,15.82612365477949,15.82612365477949
48214,MI,18959.0,15.823619389208291,15.823619389208291
80211,CO,37940.0,15.8144438587243,15.8144438587243
28328,NC,25300.0,15.810276679841898,15.810276679841898
90502,CA,18977.0,15.808610423143806,15.808610423143806
20746,MD,31635.0,15.8052789631737,15.8052789631737
72209,AR,31641.0,15.802281849499069,15.802281849499069
81212,CO,31643.0,15.801283064184814,15.801283064184814
26836,WV,6331.0,15.795293002685199,15.795293002685199
78249,TX,56996.0,15.7905817952137,15.7905817952137
83406,ID,19003.0,15.786981002999527,15.786981002999527
02026,MA,25364.0,15.770383220312253,15.770383220312253
